"celltype","collection","gene_set","pathway","legacy_direction","available_gene_n_EOPE","available_gene_n_LOPE","corrected_effect_statistic_EOPE","corrected_effect_statistic_LOPE","corrected_direction_EOPE","corrected_direction_LOPE","P_value_EOPE","P_value_LOPE","BH_FDR_frozen20_EOPE","BH_FDR_frozen20_LOPE","n_PE_EOPE","n_PE_LOPE","n_control_EOPE","n_control_LOPE","direction_agrees_EOPE","direction_agrees_LOPE","classification","historical_hypothesis_label","tier","correction_family","source_url"
"PLACENTAL_STROMAL","HALLMARK","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK::HALLMARK_INTERFERON_ALPHA_RESPONSE","UP_IN_PE_PROGRAM",94,92,0.62357518159788,1.10556033294639,"UP_IN_PE_PROGRAM","UP_IN_PE_PROGRAM",7.33675319471534e-06,4.38241865889017e-05,2.0962151984901e-05,6.26059808412881e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"PLACENTAL_STROMAL","REACTOME","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","REACTOME::REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","UP_IN_PE_PROGRAM",62,62,0.753120401680738,1.08672929867513,"UP_IN_PE_PROGRAM","UP_IN_PE_PROGRAM",1.46504342401896e-06,0.000379713442082726,7.32521712009478e-06,0.000379713442082726,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"PLACENTAL_STROMAL","REACTOME","REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES","REACTOME::REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES","UP_IN_PE_PROGRAM",18,18,1.06085985405118,1.68807646074504,"UP_IN_PE_PROGRAM","UP_IN_PE_PROGRAM",1.79532772667802e-05,3.41660499449447e-05,3.98961717039561e-05,5.25631537614533e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","GOBP","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","GOBP::GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","DOWN_IN_PE_PROGRAM",95,95,-0.38513820968429,-0.553776255154136,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.000108988264906814,3.68294722231172e-08,0.000198160481648752,1.84147361115586e-07,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","GOBP","GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE","GOBP::GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE","DOWN_IN_PE_PROGRAM",51,51,-0.448149153338047,-0.523701765675427,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.000304939564043274,9.88189107703497e-06,0.000469137790835807,1.97637821540699e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","GOBP","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","GOBP::GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","DOWN_IN_PE_PROGRAM",54,54,-0.420374614733187,-0.421510611989454,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.000460956573568812,7.17540239310076e-05,0.000576195716961015,8.96925299137595e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","HALLMARK","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK::HALLMARK_OXIDATIVE_PHOSPHORYLATION","DOWN_IN_PE_PROGRAM",183,183,-0.214081004515164,-0.242874209164665,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.00282671829031004,3.28101654890355e-05,0.00282671829031004,5.25631537614533e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","REACTOME","REACTOME_COMPLEX_I_BIOGENESIS","REACTOME::REACTOME_COMPLEX_I_BIOGENESIS","DOWN_IN_PE_PROGRAM",65,65,-0.39271379039717,-0.384615199849113,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.000420892624747927,6.17553236403665e-05,0.00056119016633057,8.23404315204886e-05,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","REACTOME","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","REACTOME::REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","DOWN_IN_PE_PROGRAM",56,56,-0.418634886421694,-0.754194863058321,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.00041116493457987,7.6421579492887e-09,0.00056119016633057,5.09477196619247e-08,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
"SCT","REACTOME","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","REACTOME::REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","DOWN_IN_PE_PROGRAM",77,77,-0.302236160892031,-0.554495420727874,"DOWN_IN_PE_PROGRAM","DOWN_IN_PE_PROGRAM",0.00218416261701916,1.97724489260621e-07,0.00229911854423069,7.90897957042483e-07,10,7,3,6,"YES","YES","CORRECTED_SHARED_SUPPORT","LEGACY_COUNT_MODEL_DISCOVERY","TIER_1_FROZEN_HYPOTHESIS_RETEST","BH_WITHIN_FROZEN_20_SEPARATELY_BY_SUBTYPE","results/02_phase2a/programs/shared_pe_programs.csv|config/phase2a2_analysis.json"
